id,store_id,platform,check_date,out_of_stock_skus,total_skus_checked,out_of_stock_count,compliance_percentage,checked_by,checked_at,notes
2417,22,grabfood,2025-10-18,['GP007', 'GP009', 'GP010'],95,3,96.84,automated_scraper,2025-10-18 02:08:25.133980,
2418,23,grabfood,2025-10-18,['GB097', 'GB099'],95,2,97.89,automated_scraper,2025-10-18 02:08:44.448071,
2419,24,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:09:05.694098,
2420,25,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:09:26.996687,
2421,26,grabfood,2025-10-18,['GB001', 'GB006', 'GB034'],95,3,96.84,automated_scraper,2025-10-18 02:09:48.697653,
2422,27,grabfood,2025-10-18,['GB104', 'GB106'],95,2,97.89,automated_scraper,2025-10-18 02:10:08.166971,
2423,28,grabfood,2025-10-18,['GB006', 'GB069'],95,2,97.89,automated_scraper,2025-10-18 02:10:27.007655,
2424,29,grabfood,2025-10-18,['GB104'],95,1,98.95,automated_scraper,2025-10-18 02:10:46.494196,
2425,30,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:11:06.184639,
2426,31,grabfood,2025-10-18,['GB001', 'GB006', 'GB008', 'GB097'],95,4,95.79,automated_scraper,2025-10-18 02:11:28.292163,
2427,32,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:11:48.734128,
2428,33,grabfood,2025-10-18,['GB107'],95,1,98.95,automated_scraper,2025-10-18 02:12:07.653892,
2429,34,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:12:28.817035,
2430,35,grabfood,2025-10-18,['GB004', 'GB006', 'GB008', 'GP009'],95,4,95.79,automated_scraper,2025-10-18 02:12:48.588510,
2431,36,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:13:11.124072,
2432,37,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:13:33.252093,
2433,38,grabfood,2025-10-18,['GB106', 'GP009'],95,2,97.89,automated_scraper,2025-10-18 02:13:55.796351,
2434,40,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:14:17.107121,
2435,41,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:14:35.308149,
2436,42,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:14:55.863078,
2437,43,grabfood,2025-10-18,['GB028', 'GB034', 'GB069', 'GB070', 'GB071', 'GB095', 'GB096', 'GB102', 'GB103', 'GB105', 'GB106', 'GB109', 'GB110'],95,13,86.32,automated_scraper,2025-10-18 02:15:16.231863,
2438,44,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:15:37.062616,
2439,45,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:15:58.006003,
2440,46,grabfood,2025-10-18,['GB004', 'GB008', 'GB034', 'GB106', 'GB107'],95,5,94.74,automated_scraper,2025-10-18 02:16:23.207773,
2441,185,grabfood,2025-10-18,['GP009'],95,1,98.95,automated_scraper,2025-10-18 02:16:44.313270,
2442,48,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:17:04.257649,
2443,187,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:17:23.394155,
2444,50,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:17:45.137139,
2445,51,grabfood,2025-10-18,['GB001', 'GB006', 'GB008', 'GB061', 'GB062', 'GB074', 'GB095', 'GB102', 'GP007', 'GP008'],95,10,89.47,automated_scraper,2025-10-18 02:18:07.126226,
2446,52,grabfood,2025-10-18,['GB006', 'GB008', 'GB097', 'GB102', 'GB107', 'GB112', 'GP007', 'GP008', 'GP009', 'GP010'],95,10,89.47,automated_scraper,2025-10-18 02:18:28.675061,
2447,53,grabfood,2025-10-18,['GP009', 'GP010'],95,2,97.89,automated_scraper,2025-10-18 02:18:50.679448,
2448,154,grabfood,2025-10-18,['GB106', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-18 02:19:11.828215,
2449,55,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:19:33.473844,
2450,156,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:19:53.744302,
2451,157,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:20:16.229326,
2452,58,grabfood,2025-10-18,['GB001', 'GB004', 'GB006', 'GB062', 'GB074', 'GB095', 'GB106'],95,7,92.63,automated_scraper,2025-10-18 02:20:36.452457,
2453,59,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:20:54.365501,
2454,60,grabfood,2025-10-18,['GB061', 'GB095', 'GB106', 'GP009'],95,4,95.79,automated_scraper,2025-10-18 02:21:13.697650,
2455,192,grabfood,2025-10-18,['GB106', 'GP009'],95,2,97.89,automated_scraper,2025-10-18 02:21:34.456240,
2456,62,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:21:54.228695,
2457,63,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:22:15.054906,
2458,64,grabfood,2025-10-18,['GB106'],95,1,98.95,automated_scraper,2025-10-18 02:22:37.585684,
2459,65,grabfood,2025-10-18,['GB069', 'GB104', 'GB106'],95,3,96.84,automated_scraper,2025-10-18 02:22:57.207816,
2460,66,grabfood,2025-10-18,['GB069', 'GB106', 'GP009'],95,3,96.84,automated_scraper,2025-10-18 02:23:20.996137,
2461,161,grabfood,2025-10-18,[],95,0,100.00,automated_scraper,2025-10-18 02:23:41.744779,
2462,67,grabfood,2025-10-19,['GB008', 'GB069', 'GB096', 'GB097', 'GB099'],95,5,94.74,automated_scraper,2025-10-19 02:00:17.048129,
2463,145,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:00:34.579970,
2464,39,grabfood,2025-10-19,['GB006', 'GB088'],95,2,97.89,automated_scraper,2025-10-19 02:00:57.421204,
2465,1,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:01:17.770970,
2466,2,grabfood,2025-10-19,['GB061', 'GB106', 'GB107', 'GP007', 'GP008', 'GP009'],95,6,93.68,automated_scraper,2025-10-19 02:01:38.778587,
2467,3,grabfood,2025-10-19,['GB106'],95,1,98.95,automated_scraper,2025-10-19 02:01:58.331621,
2468,4,grabfood,2025-10-19,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-19 02:02:17.373542,
2469,5,grabfood,2025-10-19,['GB106', 'GP007', 'GP008'],95,3,96.84,automated_scraper,2025-10-19 02:02:36.874501,
2470,6,grabfood,2025-10-19,['GB001', 'GB004', 'GB006'],95,3,96.84,automated_scraper,2025-10-19 02:02:56.777153,
2471,7,grabfood,2025-10-19,['GB062'],95,1,98.95,automated_scraper,2025-10-19 02:03:17.930241,
2472,8,grabfood,2025-10-19,['GB062', 'GP007', 'GP008', 'GP009', 'GP010'],95,5,94.74,automated_scraper,2025-10-19 02:03:39.152999,
2473,9,grabfood,2025-10-19,['GB061', 'GB062', 'GB106', 'GD043', 'GD044', 'GD057', 'GD067', 'GD069', 'GD117', 'GP005', 'GP006', 'GP007', 'GP008', 'GP009', 'GP010'],95,15,84.21,automated_scraper,2025-10-19 02:04:00.612433,
2474,10,grabfood,2025-10-19,['GB062', 'GB106', 'GP007', 'GP009'],95,4,95.79,automated_scraper,2025-10-19 02:04:21.753978,
2475,11,grabfood,2025-10-19,['GB070', 'GB071'],95,2,97.89,automated_scraper,2025-10-19 02:04:40.505218,
2476,12,grabfood,2025-10-19,['GB106', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-19 02:05:02.092156,
2477,13,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:05:23.167513,
2478,14,grabfood,2025-10-19,['GB106', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-19 02:05:46.491102,
2479,15,grabfood,2025-10-19,['GB106'],95,1,98.95,automated_scraper,2025-10-19 02:06:08.372075,
2480,16,grabfood,2025-10-19,['GB001', 'GB070', 'GB096', 'GB103', 'GP007', 'GP009'],95,6,93.68,automated_scraper,2025-10-19 02:06:28.540907,
2481,17,grabfood,2025-10-19,['GB062', 'GB106', 'GP007', 'GP009'],95,4,95.79,automated_scraper,2025-10-19 02:06:51.281581,
2482,18,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:07:12.741424,
2483,19,grabfood,2025-10-19,['GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130'],95,13,86.32,automated_scraper,2025-10-19 02:07:35.668961,
2484,20,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:07:56.794763,
2485,21,grabfood,2025-10-19,['GB001', 'GB004', 'GB006', 'GB008', 'GB028', 'GB034', 'GB061', 'GB062', 'GB069', 'GB070', 'GB071', 'GB073', 'GB074', 'GB088', 'GB095', 'GB096', 'GB102', 'GB103', 'GB105', 'GB106', 'GB107', 'GB109', 'GB110', 'GB112', 'GP008', 'GP009', 'GP010'],95,27,71.58,automated_scraper,2025-10-19 02:08:18.893511,
2486,22,grabfood,2025-10-19,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-19 02:08:41.029710,
2487,23,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:09:02.256546,
2488,24,grabfood,2025-10-19,['GB008', 'GB028', 'GB105', 'GB106'],95,4,95.79,automated_scraper,2025-10-19 02:09:25.904569,
2489,25,grabfood,2025-10-19,['GB106'],95,1,98.95,automated_scraper,2025-10-19 02:09:44.266413,
2490,26,grabfood,2025-10-19,['GB001', 'GB006', 'GB034'],95,3,96.84,automated_scraper,2025-10-19 02:10:08.162676,
2491,27,grabfood,2025-10-19,['GB061', 'GB104', 'GB106'],95,3,96.84,automated_scraper,2025-10-19 02:10:29.509033,
2492,28,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:10:52.675671,
2493,29,grabfood,2025-10-19,['GB104', 'GB106', 'GB107'],95,3,96.84,automated_scraper,2025-10-19 02:11:14.527166,
2494,30,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:11:33.154944,
2495,31,grabfood,2025-10-19,['GB001', 'GB006', 'GB008'],95,3,96.84,automated_scraper,2025-10-19 02:11:54.626278,
2496,32,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:12:15.412914,
2497,33,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:12:37.394646,
2498,34,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:12:57.843255,
2499,35,grabfood,2025-10-19,['GB106'],95,1,98.95,automated_scraper,2025-10-19 02:13:20.192360,
2500,36,grabfood,2025-10-19,['GB062', 'GB106'],95,2,97.89,automated_scraper,2025-10-19 02:13:40.769407,
2501,37,grabfood,2025-10-19,['GB106'],95,1,98.95,automated_scraper,2025-10-19 02:13:58.990482,
2502,38,grabfood,2025-10-19,['GB106', 'GP009'],95,2,97.89,automated_scraper,2025-10-19 02:14:20.635404,
2503,40,grabfood,2025-10-19,['GB004', 'GB006', 'GB088', 'GB106', 'GP007'],95,5,94.74,automated_scraper,2025-10-19 02:14:41.618622,
2504,41,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:15:01.748246,
2505,42,grabfood,2025-10-19,['GB106', 'GD043'],95,2,97.89,automated_scraper,2025-10-19 02:15:23.988074,
2506,43,grabfood,2025-10-19,['GB070', 'GB071', 'GB095', 'GB102', 'GB106', 'GB109'],95,6,93.68,automated_scraper,2025-10-19 02:15:44.514596,
2555,20,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:07:52.192352,
2507,44,grabfood,2025-10-19,['GB004', 'GB006', 'GB028', 'GB069', 'GB073', 'GB103', 'GB105', 'GB106', 'GB107', 'GB110', 'GP007', 'GP008', 'GP009', 'GP010'],95,14,85.26,automated_scraper,2025-10-19 02:16:07.146714,
2508,45,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:16:24.905223,
2509,46,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:16:47.033074,
2510,185,grabfood,2025-10-19,['GB106', 'GP009'],95,2,97.89,automated_scraper,2025-10-19 02:17:09.251533,
2511,48,grabfood,2025-10-19,['GB095', 'GB110', 'GB112', 'GD028', 'GD043', 'GP007'],95,6,93.68,automated_scraper,2025-10-19 02:17:29.345332,
2512,187,grabfood,2025-10-19,['GB004', 'GB106'],95,2,97.89,automated_scraper,2025-10-19 02:17:51.635332,
2513,50,grabfood,2025-10-19,['GB106'],95,1,98.95,automated_scraper,2025-10-19 02:18:15.398040,
2514,51,grabfood,2025-10-19,['GB006', 'GB074'],95,2,97.89,automated_scraper,2025-10-19 02:18:36.006561,
2515,52,grabfood,2025-10-19,['GB006', 'GB008', 'GB097', 'GB102', 'GB107', 'GB112', 'GP007', 'GP008', 'GP009', 'GP010'],95,10,89.47,automated_scraper,2025-10-19 02:18:56.536864,
2516,53,grabfood,2025-10-19,['GB062', 'GB106', 'GP007', 'GP009', 'GP010'],95,5,94.74,automated_scraper,2025-10-19 02:19:18.393013,
2517,154,grabfood,2025-10-19,['GB106', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-19 02:19:40.978210,
2518,55,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:20:02.646661,
2519,156,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:20:25.582435,
2520,157,grabfood,2025-10-19,['GB070', 'GP009', 'GP010'],95,3,96.84,automated_scraper,2025-10-19 02:20:48.104985,
2521,58,grabfood,2025-10-19,['GB001', 'GB004', 'GB006', 'GB104', 'GB106'],95,5,94.74,automated_scraper,2025-10-19 02:21:10.021367,
2522,59,grabfood,2025-10-19,['GB106', 'GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD117', 'GP005', 'GP006', 'GP007', 'GP008', 'GP009', 'GP010'],95,20,78.95,automated_scraper,2025-10-19 02:21:30.166418,
2523,60,grabfood,2025-10-19,['GB008', 'GB028', 'GB061', 'GB106', 'GP009'],95,5,94.74,automated_scraper,2025-10-19 02:21:50.167044,
2524,192,grabfood,2025-10-19,['GB106', 'GP009'],95,2,97.89,automated_scraper,2025-10-19 02:22:11.860593,
2525,62,grabfood,2025-10-19,['GB106'],95,1,98.95,automated_scraper,2025-10-19 02:22:33.867777,
2526,63,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:22:56.533837,
2527,64,grabfood,2025-10-19,[],95,0,100.00,automated_scraper,2025-10-19 02:23:19.392202,
2528,65,grabfood,2025-10-19,['GB106'],95,1,98.95,automated_scraper,2025-10-19 02:23:40.825933,
2529,66,grabfood,2025-10-19,['GB103', 'GB106', 'GP009'],95,3,96.84,automated_scraper,2025-10-19 02:24:02.029141,
2530,161,grabfood,2025-10-19,['GB104', 'GB106'],95,2,97.89,automated_scraper,2025-10-19 02:24:22.615836,
2532,145,grabfood,2025-10-20,['GB070', 'GB088', 'GB095', 'GB102', 'GB106', 'GB109', 'GB112'],95,7,92.63,automated_scraper,2025-10-20 02:00:36.374159,
2535,39,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:00:54.690072,
2536,1,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:01:15.473233,
2537,2,grabfood,2025-10-20,['GB001', 'GB004', 'GB006', 'GB008', 'GB028', 'GB034', 'GB061', 'GB062', 'GB069', 'GB070', 'GB071', 'GB073', 'GB074', 'GB088', 'GB095', 'GB096', 'GB097', 'GB099', 'GB102', 'GB103', 'GB104', 'GB105', 'GB106', 'GB107', 'GB109', 'GB110', 'GB112', 'GP007', 'GP008', 'GP009', 'GP010'],95,31,67.37,automated_scraper,2025-10-20 02:01:38.654073,
2538,3,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:02:00.323343,
2539,4,grabfood,2025-10-20,['GB001', 'GB106', 'GP007', 'GP009'],95,4,95.79,automated_scraper,2025-10-20 02:02:21.944765,
2540,5,grabfood,2025-10-20,['GP007', 'GP008'],95,2,97.89,automated_scraper,2025-10-20 02:02:42.625494,
2541,6,grabfood,2025-10-20,['GB001', 'GB004', 'GB006'],95,3,96.84,automated_scraper,2025-10-20 02:03:01.698412,
2542,7,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:03:21.594692,
2543,8,grabfood,2025-10-20,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-20 02:03:40.352139,
2544,9,grabfood,2025-10-20,['GB061', 'GB062', 'GB106', 'GB107', 'GB110', 'GD043', 'GD044', 'GD057', 'GD067', 'GD069', 'GD117', 'GP005', 'GP006', 'GP007', 'GP008', 'GP009', 'GP010'],95,17,82.11,automated_scraper,2025-10-20 02:04:01.626029,
2545,10,grabfood,2025-10-20,['GB028', 'GB062', 'GB069', 'GB096', 'GB103', 'GB106', 'GP007', 'GP009'],95,8,91.58,automated_scraper,2025-10-20 02:04:18.869010,
2546,11,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:04:40.014395,
2547,12,grabfood,2025-10-20,['GB062', 'GB104', 'GB106', 'GB107', 'GB110', 'GP007', 'GP009'],95,7,92.63,automated_scraper,2025-10-20 02:05:02.010777,
2548,13,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:05:23.231460,
2549,14,grabfood,2025-10-20,['GB106', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-20 02:05:45.875439,
2550,15,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:06:06.380935,
2551,16,grabfood,2025-10-20,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-20 02:06:28.206393,
2552,17,grabfood,2025-10-20,['GP007', 'GP009'],95,2,97.89,automated_scraper,2025-10-20 02:06:50.031793,
2553,18,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:07:10.871647,
2554,19,grabfood,2025-10-20,['GD003', 'GD004', 'GD028', 'GD034', 'GD043', 'GD044', 'GD049', 'GD052', 'GD057', 'GD067', 'GD069', 'GD104', 'GD130'],95,13,86.32,automated_scraper,2025-10-20 02:07:31.374338,
2556,21,grabfood,2025-10-20,['GB001', 'GB004', 'GB006', 'GB008', 'GB028', 'GB034', 'GB061', 'GB062', 'GB069', 'GB070', 'GB071', 'GB073', 'GB074', 'GB088', 'GB095', 'GB096', 'GB102', 'GB103', 'GB105', 'GB106', 'GB107', 'GB109', 'GB110', 'GB112', 'GP008', 'GP009', 'GP010'],95,27,71.58,automated_scraper,2025-10-20 02:08:10.654598,
2557,22,grabfood,2025-10-20,['GB006', 'GB008', 'GP007', 'GP009'],95,4,95.79,automated_scraper,2025-10-20 02:08:31.488065,
2558,23,grabfood,2025-10-20,['GB028', 'GB106'],95,2,97.89,automated_scraper,2025-10-20 02:08:52.064639,
2559,24,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:09:12.005007,
2560,25,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:09:32.960083,
2561,26,grabfood,2025-10-20,['GB001', 'GB006', 'GB034', 'GB106'],95,4,95.79,automated_scraper,2025-10-20 02:09:54.111109,
2562,27,grabfood,2025-10-20,['GB073'],95,1,98.95,automated_scraper,2025-10-20 02:10:14.461323,
2563,28,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:10:34.242610,
2564,29,grabfood,2025-10-20,['GB004', 'GB104', 'GB106', 'GP008', 'GP010'],95,5,94.74,automated_scraper,2025-10-20 02:10:55.450844,
2565,30,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:11:14.613031,
2566,31,grabfood,2025-10-20,['GB001', 'GB006', 'GB008', 'GB102'],95,4,95.79,automated_scraper,2025-10-20 02:11:36.033375,
2567,32,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:11:54.812643,
2568,33,grabfood,2025-10-20,['GP009'],95,1,98.95,automated_scraper,2025-10-20 02:12:16.247265,
2569,34,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:12:35.953093,
2570,35,grabfood,2025-10-20,['GB062'],95,1,98.95,automated_scraper,2025-10-20 02:12:55.656589,
2571,36,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:13:17.216103,
2572,37,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:13:38.852961,
2573,38,grabfood,2025-10-20,['GB099', 'GB106', 'GP009'],95,3,96.84,automated_scraper,2025-10-20 02:13:58.915225,
2574,40,grabfood,2025-10-20,['GB106', 'GP007'],95,2,97.89,automated_scraper,2025-10-20 02:14:16.897226,
2575,41,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:14:36.589832,
2576,42,grabfood,2025-10-20,['GB106', 'GD043'],95,2,97.89,automated_scraper,2025-10-20 02:14:57.197268,
2577,43,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:15:16.185810,
2578,44,grabfood,2025-10-20,['GB105'],95,1,98.95,automated_scraper,2025-10-20 02:15:34.979272,
2579,45,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:15:56.967383,
2580,46,grabfood,2025-10-20,['GB008'],95,1,98.95,automated_scraper,2025-10-20 02:16:19.308642,
2581,185,grabfood,2025-10-20,['GB106', 'GP009'],95,2,97.89,automated_scraper,2025-10-20 02:16:39.059211,
2582,48,grabfood,2025-10-20,['GD043'],95,1,98.95,automated_scraper,2025-10-20 02:16:58.822307,
2583,187,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:17:22.332026,
2584,50,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:17:43.138290,
2585,51,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:18:03.057442,
2586,52,grabfood,2025-10-20,['GB006', 'GB008', 'GB097', 'GB102', 'GB107', 'GB112', 'GP007', 'GP008', 'GP009', 'GP010'],95,10,89.47,automated_scraper,2025-10-20 02:18:22.771588,
2587,53,grabfood,2025-10-20,['GB106', 'GP007', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-20 02:18:41.623135,
2588,154,grabfood,2025-10-20,['GB106', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-20 02:19:02.788471,
2589,55,grabfood,2025-10-20,['GP009'],95,1,98.95,automated_scraper,2025-10-20 02:19:22.064261,
2590,156,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:19:41.635239,
2591,157,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:20:03.566445,
2592,58,grabfood,2025-10-20,['GB001', 'GB004', 'GB006', 'GB106'],95,4,95.79,automated_scraper,2025-10-20 02:20:24.953443,
2593,59,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:20:45.928771,
2594,60,grabfood,2025-10-20,['GB001', 'GB004', 'GB006', 'GB008', 'GB034', 'GB088', 'GB095', 'GB106', 'GB107', 'GP009'],95,10,89.47,automated_scraper,2025-10-20 02:21:08.475568,
2595,192,grabfood,2025-10-20,['GB106', 'GP009'],95,2,97.89,automated_scraper,2025-10-20 02:21:27.149669,
2596,62,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:21:46.716097,
2597,63,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:22:08.468263,
2598,64,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:22:28.269468,
2599,65,grabfood,2025-10-20,['GB106'],95,1,98.95,automated_scraper,2025-10-20 02:22:48.477201,
2600,66,grabfood,2025-10-20,['GB008', 'GP009'],95,2,97.89,automated_scraper,2025-10-20 02:23:08.993821,
2601,161,grabfood,2025-10-20,['GB034', 'GB106'],95,2,97.89,automated_scraper,2025-10-20 02:23:30.182665,
2602,194,grabfood,2025-10-20,[],95,0,100.00,automated_scraper,2025-10-20 02:23:51.214592,
2603,174,foodpanda,2025-10-20,['FB002', 'FB050', 'FB086', 'FB089', 'FB094', 'FB111', 'FD005', 'FD009', 'FD037', 'FD060', 'FD082', 'FD090', 'FD097', 'FD098', 'FD099', 'FD100', 'FD109', 'FD110', 'FD111', 'FD123', 'FD124', 'FD125', 'FD126', 'FD127', 'FD128', 'FD129'],116,26,77.59,melissa.cordova.chan88@gmail.com,2025-10-20 02:29:09.665230,
2604,76,foodpanda,2025-10-20,['FB002', 'FB050', 'FB086', 'FB089', 'FB094', 'FB098', 'FB106', 'FB111', 'FD005', 'FD009', 'FD037', 'FD082', 'FD097', 'FD098', 'FD099', 'FD100', 'FD101', 'FD109', 'FD110', 'FD111', 'FD123', 'FD124', 'FD125', 'FD126', 'FD127', 'FD128', 'FD129', 'FD130'],116,28,75.86,dinaerispe@gmail.com,2025-10-20 02:41:09.986578,
2531,67,grabfood,2025-10-20,['GB008', 'GB069', 'GB096', 'GB097', 'GB099'],95,5,94.74,automated_scraper,2025-10-20 07:52:14.040702,
2606,67,grabfood,2025-10-21,['GB008', 'GB069', 'GB096', 'GB097', 'GB099'],95,5,94.74,automated_scraper,2025-10-21 02:00:16.187456,
2607,145,grabfood,2025-10-21,['GB106', 'GB107'],95,2,97.89,automated_scraper,2025-10-21 02:00:38.480459,
2608,39,grabfood,2025-10-21,['GB106', 'GD043'],95,2,97.89,automated_scraper,2025-10-21 02:00:59.975845,
2609,1,grabfood,2025-10-21,[],95,0,100.00,automated_scraper,2025-10-21 02:01:18.022313,
2610,2,grabfood,2025-10-21,['GB106', 'GP007', 'GP008', 'GP009'],95,4,95.79,automated_scraper,2025-10-21 02:01:36.627939,
2611,3,grabfood,2025-10-21,['GB096', 'GB103'],95,2,97.89,automated_scraper,2025-10-21 02:01:57.865705,
2612,4,grabfood,2025-10-21,['GB106', 'GP007', 'GP009'],95,3,96.84,automated_scraper,2025-10-21 02:02:17.024433,
2613,5,grabfood,2025-10-21,['GB106', 'GP007', 'GP008'],95,3,96.84,automated_scraper,2025-10-21 02:02:36.177707,
2614,6,grabfood,2025-10-21,[],95,0,100.00,automated_scraper,2025-10-21 02:02:57.475642,
2615,7,grabfood,2025-10-21,[],95,0,100.00,automated_scraper,2025-10-21 02:03:17.533545,
2616,8,grabfood,2025-10-21,['GP007', 'GP008', 'GP009', 'GP010'],95,4,95.79,automated_scraper,2025-10-21 02:03:36.171160,
2617,9,grabfood,2025-10-21,['GB106', 'GD043', 'GD044', 'GD057', 'GD067', 'GD069', 'GD117', 'GP005', 'GP006', 'GP007', 'GP008', 'GP009', 'GP010'],95,13,86.32,automated_scraper,2025-10-21 02:03:57.286493,
2618,10,grabfood,2025-10-21,['GB102', 'GB106', 'GB112', 'GP007', 'GP009'],95,5,94.74,automated_scraper,2025-10-21 02:04:18.837260,
2619,11,grabfood,2025-10-21,['GB001', 'GB106', 'GB107'],95,3,96.84,automated_scraper,2025-10-21 02:04:39.282867,
2620,12,grabfood,2025-10-21,['GB088', 'GB102', 'GB106', 'GP007', 'GP009'],95,5,94.74,automated_scraper,2025-10-21 02:04:59.530996,
